,gender,age,income,user_id,signup_date,signup_year,age_group,income_group,amount,spend_group
3201,F,58,46000,3202,2016-11-03,2016,3,2,110.16,6
3202,F,63,65000,3203,2018-03-28,2018,4,3,66.4,5
3203,F,66,87000,3204,2016-07-18,2016,4,5,182.44,9
3204,F,60,65000,3205,2017-10-10,2017,4,3,107.68,6
3205,M,51,75000,3206,2017-01-31,2017,2,4,206.8,9
3206,M,46,46000,3207,2013-09-18,2013,2,2,86.52,5
3207,M,81,76000,3208,2018-03-11,2018,5,4,88.72,6
3208,F,37,58000,3209,2016-04-03,2016,1,3,86.51,5
3209,M,21,58000,3210,2018-03-03,2018,1,3,7.66,1
3210,F,77,62000,3211,2017-05-24,2017,5,3,144.69,8
3211,F,18,40000,3212,2014-11-27,2014,1,1,23.48,2
3212,F,70,71000,3213,2018-05-05,2018,5,4,28.84,3
3213,M,57,95000,3214,2017-10-17,2017,3,5,114.23,6
3214,F,62,58000,3215,2017-11-09,2017,4,3,61.62,4
3215,M,21,71000,3216,2018-01-04,2018,1,4,10.27,1
3216,F,69,53000,3217,2016-04-07,2016,4,2,172.0,8
3217,M,62,64000,3218,2016-07-30,2016,4,3,220.48,9
3218,M,48,71000,3219,2015-05-17,2015,2,4,70.07000000000001,5
3219,M,21,60000,3220,2017-12-07,2017,1,3,51.370000000000005,4
3220,M,75,94000,3221,2017-07-13,2017,5,5,448.44,10
3221,F,82,73000,3222,2018-02-28,2018,5,4,26.01,3
3222,M,56,30000,3223,2017-11-11,2017,3,1,71.71000000000001,5
3223,M,45,60000,3224,2017-11-24,2017,2,3,88.43,6
3224,F,28,32000,3225,2017-12-17,2017,1,1,99.8,6
3225,F,56,60000,3226,2017-12-06,2017,3,3,8.719999999999999,1
3226,F,49,51000,3227,2018-03-19,2018,2,2,0.0,1
3227,M,61,99000,3228,2017-08-22,2017,4,5,40.870000000000005,4
3228,F,35,33000,3229,2015-10-29,2015,1,1,161.07,8
3229,M,35,64000,3230,2018-06-24,2018,1,3,140.04999999999998,7
3230,M,44,49000,3231,2017-07-11,2017,2,2,99.57,6
3231,M,30,31000,3232,2018-06-05,2018,1,1,6.34,1
3232,M,58,33000,3233,2018-03-09,2018,3,1,7.279999999999999,1
3233,M,35,41000,3234,2014-04-04,2014,1,1,25.7,3
3234,F,58,91000,3235,2017-01-04,2017,3,5,128.09,7
3235,F,45,82000,3236,2013-09-09,2013,2,4,69.33,5
3236,O,62,65000,3237,2016-08-21,2016,4,3,653.73,10
3237,M,66,52000,3238,2016-03-09,2016,4,2,72.82000000000001,5
3238,F,64,80000,3239,2016-02-09,2016,4,4,91.09,6
3239,M,27,32000,3240,2018-02-11,2018,1,1,5.01,1
3240,M,24,51000,3241,2015-10-21,2015,1,2,77.63,5
3241,M,25,44000,3242,2017-09-12,2017,1,1,7.4399999999999995,1
3242,M,83,62000,3243,2018-07-05,2018,5,3,18.74,2
3243,M,49,67000,3244,2017-09-14,2017,2,3,163.25,8
3244,M,70,93000,3245,2014-09-17,2014,5,5,189.57,9
3245,F,71,97000,3246,2016-04-17,2016,5,5,362.78,10
3246,M,27,37000,3247,2017-12-01,2017,1,1,0.0,1
3247,M,52,37000,3248,2015-02-28,2015,3,1,58.32,4
3248,F,22,49000,3249,2017-01-22,2017,1,2,104.42,6
3249,M,48,32000,3250,2017-08-20,2017,2,1,32.5,3
3250,F,57,102000,3251,2015-10-27,2015,3,5,159.82,8
3251,M,63,51000,3252,2018-03-15,2018,4,2,29.41,3
3252,M,58,79000,3253,2016-04-18,2016,3,4,276.3,10
3253,M,60,66000,3254,2017-02-27,2017,4,3,244.59,10
3254,F,85,80000,3255,2018-04-05,2018,5,4,92.72,6
3255,M,54,51000,3256,2017-10-22,2017,3,2,34.04,3
3256,F,92,108000,3257,2016-08-16,2016,5,5,172.37,8
3257,M,19,54000,3258,2017-09-22,2017,1,2,39.39,3
3258,F,73,36000,3259,2018-02-26,2018,5,1,43.76,4
3259,M,51,44000,3260,2018-01-16,2018,2,1,15.82,2
3260,M,36,38000,3261,2017-12-14,2017,1,1,5.34,1
3261,F,92,87000,3262,2017-10-19,2017,5,5,172.11,8
3262,F,65,80000,3263,2018-01-12,2018,4,4,0.0,1
3263,M,62,40000,3264,2017-08-05,2017,4,1,12.02,1
3264,F,81,79000,3265,2018-04-01,2018,5,4,89.37,6
3265,M,53,70000,3266,2014-03-16,2014,3,3,82.46,5
3266,F,55,75000,3267,2016-02-02,2016,3,4,158.25,8
3267,M,61,35000,3268,2018-02-26,2018,4,1,22.950000000000003,2
3268,M,32,68000,3269,2017-11-24,2017,1,3,13.54,2
3269,M,54,71000,3270,2017-06-18,2017,3,4,110.87,6
3270,M,65,50000,3271,2014-12-30,2014,4,2,47.21,4
3271,F,65,88000,3272,2017-03-03,2017,4,5,1039.09,10
3272,F,72,93000,3273,2018-06-16,2018,5,5,0.0,1
3273,M,48,78000,3274,2016-09-09,2016,2,4,217.23,9
3274,M,58,54000,3275,2017-12-04,2017,3,2,82.47,5
3275,F,79,72000,3276,2016-05-24,2016,5,4,0.0,1
3276,F,56,90000,3277,2018-01-02,2018,3,5,41.53,4
3277,F,44,53000,3278,2017-10-27,2017,2,2,162.03,8
3278,M,55,57000,3279,2017-08-14,2017,3,2,80.17,5
3279,M,33,72000,3280,2017-04-21,2017,1,4,127.6,7
3280,F,24,72000,3281,2016-01-13,2016,1,4,163.09,8
3281,F,48,75000,3282,2017-08-08,2017,2,4,24.65,3
3282,F,56,118000,3283,2017-06-06,2017,3,5,121.03999999999999,7
3283,M,55,32000,3284,2017-09-30,2017,3,1,69.82000000000001,5
3284,F,70,84000,3285,2018-04-27,2018,5,4,35.69,3
3285,M,62,55000,3286,2017-08-16,2017,4,2,13.620000000000001,2
3286,F,58,39000,3287,2015-11-02,2015,3,1,75.32,5
3287,M,62,52000,3288,2017-08-04,2017,4,2,4.78,1
3288,F,84,100000,3289,2017-08-10,2017,5,5,177.98000000000002,8
3289,F,38,44000,3290,2018-04-11,2018,1,1,6.55,1
3290,M,60,85000,3291,2018-06-15,2018,4,4,14.14,2
3291,M,54,60000,3292,2017-10-20,2017,3,3,16.6,2
3292,F,59,103000,3293,2016-08-12,2016,3,5,96.33,6
3293,M,83,103000,3294,2017-11-23,2017,5,5,101.25999999999999,6
3294,M,64,54000,3295,2017-05-03,2017,4,2,30.25,3
3295,F,47,41000,3296,2015-11-01,2015,2,1,207.08,9
3296,M,50,46000,3297,2018-01-21,2018,2,2,124.38,7
3297,M,48,64000,3298,2017-11-17,2017,2,3,18.0,2
3298,F,26,41000,3299,2017-06-08,2017,1,1,34.43,3
3299,F,83,41000,3300,2017-10-19,2017,5,1,95.69,6
3300,F,90,89000,3301,2017-12-03,2017,5,5,18.52,2
3301,F,60,97000,3302,2017-08-11,2017,4,5,61.15,4
3302,F,51,85000,3303,2017-01-13,2017,2,4,286.67,10
3303,M,40,50000,3304,2017-10-21,2017,2,2,33.94,3
3304,M,40,70000,3305,2017-11-29,2017,2,3,130.86,7
3305,F,62,101000,3306,2016-04-06,2016,4,5,62.41,5
3306,M,37,64000,3307,2017-11-05,2017,1,3,8.25,1
3307,F,53,91000,3308,2017-01-29,2017,3,5,174.96,8
3308,F,50,55000,3309,2018-03-13,2018,2,2,6.960000000000001,1
3309,F,39,74000,3310,2018-05-19,2018,1,4,78.44999999999999,5
3310,M,36,36000,3311,2017-09-14,2017,1,1,9.35,1
3311,M,61,54000,3312,2017-11-12,2017,4,2,18.009999999999998,2
3312,F,56,72000,3313,2016-10-16,2016,3,4,57.370000000000005,4
3313,F,61,115000,3314,2017-08-28,2017,4,5,151.67000000000002,8
3314,M,22,35000,3315,2016-04-28,2016,1,1,81.75,5
3315,M,62,74000,3316,2015-05-24,2015,4,4,200.46,9
3316,M,70,84000,3317,2017-04-30,2017,5,4,207.07,9
3317,M,83,96000,3318,2018-07-25,2018,5,5,86.03,5
3318,F,94,31000,3319,2016-09-29,2016,5,1,117.94,7
3319,M,46,50000,3320,2017-09-06,2017,2,2,6.870000000000001,1
3320,F,69,48000,3321,2016-01-08,2016,4,2,26.64,3
3321,M,59,43000,3322,2017-08-04,2017,3,1,8.61,1
3322,M,81,120000,3323,2016-08-25,2016,5,5,292.53999999999996,10
3323,F,51,43000,3324,2018-02-06,2018,2,1,11.540000000000001,1
3324,F,48,54000,3325,2017-11-13,2017,2,2,59.08,4
3325,M,60,92000,3326,2017-01-28,2017,4,5,199.99,9
3326,M,40,65000,3327,2016-08-29,2016,2,3,106.11,6
3327,F,24,61000,3328,2017-01-22,2017,1,3,43.85,4
3328,M,43,87000,3329,2017-06-03,2017,2,5,204.5,9
3329,M,60,83000,3330,2017-10-14,2017,4,4,47.910000000000004,4
3330,F,22,49000,3331,2016-11-15,2016,1,2,134.74,7
3331,M,24,53000,3332,2018-02-12,2018,1,2,8.87,1
3332,F,94,75000,3333,2014-08-23,2014,5,4,22.2,2
3333,F,26,57000,3334,2017-04-30,2017,1,2,149.37,8
3334,M,26,62000,3335,2018-07-03,2018,1,3,120.63000000000001,7
3335,M,52,56000,3336,2017-11-21,2017,3,2,75.66,5
3336,M,73,41000,3337,2013-11-12,2013,5,1,31.13,3
3337,M,48,72000,3338,2016-01-04,2016,2,4,142.5,7
3338,F,65,39000,3339,2014-03-08,2014,4,1,128.60999999999999,7
3339,F,38,85000,3340,2016-03-29,2016,1,4,292.04,10
3340,M,49,50000,3341,2016-05-14,2016,2,2,63.08,5
3341,M,54,35000,3342,2018-04-29,2018,3,1,41.85,4
3342,M,54,57000,3343,2017-04-08,2017,3,2,41.41,4
3343,M,58,40000,3344,2014-07-16,2014,3,1,22.86,2
3344,M,51,65000,3345,2018-04-17,2018,2,3,21.02,2
3345,M,49,39000,3346,2017-02-18,2017,2,1,159.68,8
3346,F,55,86000,3347,2016-07-28,2016,3,5,204.4,9
3347,M,57,31000,3348,2017-03-20,2017,3,1,55.95,4
3348,M,61,52000,3349,2017-03-31,2017,4,2,36.74,3
3349,F,67,43000,3350,2017-09-11,2017,4,1,22.46,2
3350,F,35,34000,3351,2016-04-30,2016,1,1,138.44,7
3351,M,33,32000,3352,2016-07-09,2016,1,1,51.38,4
3352,F,53,110000,3353,2018-06-05,2018,3,5,157.6,8
3353,F,61,87000,3354,2015-11-28,2015,4,5,114.5,7
3354,M,59,59000,3355,2015-02-20,2015,3,3,71.47,5
3355,F,51,114000,3356,2016-01-04,2016,2,5,265.98,10
3356,M,63,38000,3357,2016-04-08,2016,4,1,134.35,7
3357,M,86,80000,3358,2017-09-21,2017,5,4,27.2,3
3358,M,49,56000,3359,2017-06-18,2017,2,2,83.03999999999999,5
3359,F,71,96000,3360,2018-03-19,2018,5,5,87.47,6
3360,M,62,80000,3361,2018-01-29,2018,4,4,104.72,6
3361,M,78,33000,3362,2017-12-09,2017,5,1,100.52,6
3362,F,54,108000,3363,2017-02-26,2017,3,5,264.49,10
3363,M,68,37000,3364,2017-08-26,2017,4,1,14.03,2
3364,F,88,89000,3365,2017-07-12,2017,5,5,180.94,9
3365,M,33,72000,3366,2018-07-22,2018,1,4,6.65,1
3366,M,42,36000,3367,2015-12-24,2015,2,1,67.43,5
3367,M,28,70000,3368,2017-11-23,2017,1,3,28.22,3
3368,F,51,50000,3369,2016-10-30,2016,2,2,101.74,6
3369,M,41,97000,3370,2017-11-29,2017,2,5,359.71999999999997,10
3370,F,37,58000,3371,2017-10-13,2017,1,3,42.53,4
3371,M,61,55000,3372,2014-11-04,2014,4,2,55.32,4
3372,M,46,53000,3373,2016-05-22,2016,2,2,146.55,8
3373,M,18,36000,3374,2016-06-03,2016,1,1,151.53,8
3374,M,20,43000,3375,2017-12-16,2017,1,1,14.37,2
3375,F,86,100000,3376,2018-01-09,2018,5,5,27.76,3
3376,F,53,83000,3377,2016-03-21,2016,3,4,124.3,7
3377,F,69,75000,3378,2017-05-30,2017,4,4,116.12,7
3378,M,28,50000,3379,2015-02-18,2015,1,2,134.45,7
3379,M,67,79000,3380,2016-02-28,2016,4,4,1211.76,10
3380,F,41,50000,3381,2017-08-25,2017,2,2,144.38,8
3381,F,78,99000,3382,2017-04-21,2017,5,5,157.87,8
3382,M,47,39000,3383,2018-02-06,2018,2,1,10.41,1
3383,M,32,73000,3384,2017-09-20,2017,1,4,138.51999999999998,7
3384,M,68,33000,3385,2017-06-20,2017,4,1,134.94,7
3385,O,52,60000,3386,2017-03-07,2017,3,3,101.82,6
3386,F,62,57000,3387,2016-12-03,2016,4,2,255.05,10
3387,M,38,38000,3388,2015-10-19,2015,1,1,123.27,7
3388,F,74,86000,3389,2016-06-27,2016,5,5,172.62,8
3389,M,25,60000,3390,2015-12-05,2015,1,3,42.37,4
3390,M,22,49000,3391,2017-10-30,2017,1,2,12.33,1
3391,M,24,35000,3392,2018-06-08,2018,1,1,17.04,2
3392,M,52,97000,3393,2017-04-08,2017,3,5,88.99,6
3393,F,54,36000,3394,2018-05-27,2018,3,1,60.72,4
3394,M,62,54000,3395,2015-08-14,2015,4,2,12.59,1
3395,M,65,55000,3396,2018-03-30,2018,4,2,15.850000000000001,2
3396,M,48,37000,3397,2017-10-25,2017,2,1,119.33999999999999,7
3397,F,64,93000,3398,2017-12-28,2017,4,5,253.34,10
3398,M,33,73000,3399,2018-01-28,2018,1,4,10.08,1
3399,M,25,48000,3400,2016-02-20,2016,1,2,178.3,8
3400,F,56,118000,3401,2016-12-26,2016,3,5,306.0,10
3401,M,66,65000,3402,2018-02-08,2018,4,3,23.1,2
3402,M,31,44000,3403,2015-12-18,2015,1,1,168.99,8
3403,F,53,108000,3404,2018-06-08,2018,3,5,46.08,4
3404,M,47,85000,3405,2015-11-20,2015,2,4,184.97,9
3405,M,67,74000,3406,2013-09-24,2013,4,4,104.28,6
3406,M,75,112000,3407,2017-05-31,2017,5,5,143.52,7
3407,F,50,91000,3408,2018-01-07,2018,2,5,179.37,8
3408,M,89,84000,3409,2015-10-05,2015,5,4,188.62,9
3409,M,57,104000,3410,2016-01-03,2016,3,5,249.0,10
3410,M,44,96000,3411,2016-10-21,2016,2,5,201.13,9
3411,M,38,51000,3412,2016-04-07,2016,1,2,205.39,9
3412,F,85,74000,3413,2017-09-29,2017,5,4,296.34000000000003,10
3413,M,66,103000,3414,2016-11-20,2016,4,5,158.35,8
3414,M,34,64000,3415,2016-10-24,2016,1,3,349.07,10
3415,M,64,55000,3416,2016-04-10,2016,4,2,144.82000000000002,8
3416,M,43,99000,3417,2018-07-23,2018,2,5,130.88,7
3417,M,59,54000,3418,2016-11-18,2016,3,2,82.36,5
3418,F,62,33000,3419,2016-10-17,2016,4,1,461.09000000000003,10
3419,F,58,64000,3420,2016-03-07,2016,3,3,123.27000000000001,7
3420,M,22,33000,3421,2016-02-11,2016,1,1,94.93,6
3421,F,63,34000,3422,2017-08-08,2017,4,1,53.35,4
3422,M,48,37000,3423,2018-01-12,2018,2,1,56.46,4
3423,M,61,59000,3424,2018-05-23,2018,4,3,21.57,2
3424,M,75,36000,3425,2017-08-28,2017,5,1,127.67,7
3425,M,47,43000,3426,2017-06-01,2017,2,1,131.93,7
3426,M,41,88000,3427,2017-02-16,2017,2,5,122.13,7
3427,F,62,95000,3428,2016-11-25,2016,4,5,245.0,10
3428,M,42,61000,3429,2018-02-02,2018,2,3,83.43,5
3429,F,72,91000,3430,2017-02-01,2017,5,5,869.02,10
3430,M,52,68000,3431,2017-05-06,2017,3,3,226.78,9
3431,M,69,54000,3432,2017-05-16,2017,4,2,18.84,2
3432,M,48,87000,3433,2015-06-01,2015,2,5,268.42,10
3433,M,66,72000,3434,2017-09-20,2017,4,4,27.439999999999998,3
3434,M,62,54000,3435,2015-12-11,2015,4,2,247.0,10
3435,M,30,55000,3436,2018-01-30,2018,1,2,37.48,3
3436,F,47,93000,3437,2018-04-01,2018,2,5,100.86,6
3437,M,64,88000,3438,2018-02-03,2018,4,5,87.44,6
3438,M,84,98000,3439,2014-05-04,2014,5,5,126.07,7
3439,M,39,71000,3440,2017-04-27,2017,1,4,168.87,8
3440,M,58,36000,3441,2018-05-07,2018,3,1,13.87,2
3441,F,38,38000,3442,2017-11-21,2017,1,1,54.870000000000005,4
3442,M,23,74000,3443,2017-11-06,2017,1,4,23.919999999999998,3
3443,F,41,64000,3444,2017-09-28,2017,2,3,31.549999999999997,3
3444,M,65,53000,3445,2014-04-06,2014,4,2,0.0,1
3445,F,74,45000,3446,2016-12-31,2016,5,1,102.44,6
3446,M,69,72000,3447,2017-05-13,2017,4,4,122.69,7
3447,F,56,54000,3448,2017-05-20,2017,3,2,192.37,9
3448,F,42,60000,3449,2017-11-29,2017,2,3,139.65,7
3449,F,52,79000,3450,2017-05-12,2017,3,4,150.14,8
3450,F,67,63000,3451,2016-03-20,2016,4,3,102.72,6
3451,F,64,84000,3452,2015-09-03,2015,4,4,339.36,10
3452,F,67,102000,3453,2017-10-28,2017,4,5,224.37,9
3453,M,55,52000,3454,2017-10-14,2017,3,2,86.4,5
3454,M,54,59000,3455,2018-04-20,2018,3,3,11.08,1
3455,M,46,39000,3456,2015-02-24,2015,2,1,22.22,2
3456,F,83,43000,3457,2017-09-04,2017,5,1,160.24,8
3457,F,28,59000,3458,2017-04-13,2017,1,3,112.88,6
3458,M,51,81000,3459,2017-08-07,2017,2,4,210.1,9
3459,F,43,87000,3460,2017-04-14,2017,2,5,212.26,9
3460,M,32,71000,3461,2017-08-19,2017,1,4,21.89,2
3461,F,59,70000,3462,2017-11-08,2017,3,3,68.5,5
3462,M,46,63000,3463,2018-01-21,2018,2,3,267.72,10
3463,M,40,59000,3464,2018-01-10,2018,2,3,76.15,5
3464,M,63,54000,3465,2018-03-21,2018,4,2,173.57999999999998,8
3465,M,59,38000,3466,2016-01-24,2016,3,1,35.21,3
3466,F,39,32000,3467,2016-11-16,2016,1,1,95.7,6
3467,M,57,76000,3468,2016-04-04,2016,3,4,61.57,4
3468,M,48,59000,3469,2017-08-03,2017,2,3,84.03999999999999,5
3469,M,18,67000,3470,2017-10-10,2017,1,3,86.56,5
3470,F,58,93000,3471,2014-09-14,2014,3,5,100.4,6
3471,M,47,51000,3472,2017-10-27,2017,2,2,20.39,2
3472,F,59,101000,3473,2018-06-01,2018,3,5,97.47,6
3473,M,67,77000,3474,2016-03-31,2016,4,4,234.93,9
3474,F,28,62000,3475,2017-01-07,2017,1,3,360.1,10
3475,M,52,92000,3476,2014-04-15,2014,3,5,130.76999999999998,7
3476,M,43,57000,3477,2017-07-27,2017,2,2,14.079999999999998,2
3477,O,53,97000,3478,2016-01-23,2016,3,5,257.09999999999997,10
3478,M,73,52000,3479,2017-08-23,2017,5,2,11.530000000000001,1
3479,F,37,57000,3480,2016-02-16,2016,1,2,132.03,7
3480,M,37,47000,3481,2018-04-05,2018,1,2,18.31,2
3481,M,50,55000,3482,2017-08-19,2017,2,2,19.97,2
3482,M,48,71000,3483,2017-08-27,2017,2,4,75.22,5
3483,M,33,44000,3484,2018-05-01,2018,1,1,24.630000000000003,3
3484,M,81,73000,3485,2015-07-28,2015,5,4,96.05,6
3485,F,53,114000,3486,2017-10-23,2017,3,5,130.14,7
3486,M,52,35000,3487,2013-12-23,2013,3,1,44.81,4
3487,F,36,58000,3488,2016-01-27,2016,1,3,132.19,7
3488,F,59,75000,3489,2016-02-22,2016,3,4,144.72,8
3489,M,62,72000,3490,2017-05-20,2017,4,4,0.0,1
3490,M,71,69000,3491,2015-06-02,2015,5,3,79.99,5
3491,M,51,106000,3492,2017-11-16,2017,2,5,0.0,1
3492,F,73,80000,3493,2017-03-03,2017,5,4,200.6,9
3493,F,65,80000,3494,2018-01-12,2018,4,4,109.67,6
3494,F,63,108000,3495,2017-11-27,2017,4,5,748.69,10
3495,M,42,57000,3496,2014-01-02,2014,2,2,66.47,5
3496,F,81,77000,3497,2016-07-01,2016,5,4,66.8,5
3497,F,73,100000,3498,2017-12-21,2017,5,5,82.41,5
3498,M,53,81000,3499,2017-11-26,2017,3,4,65.95,5
3499,M,31,35000,3500,2016-05-14,2016,1,1,127.8,7
3500,M,35,70000,3501,2018-02-26,2018,1,3,30.98,3
3501,M,84,63000,3502,2014-02-15,2014,5,3,38.86,3
3502,M,40,56000,3503,2017-12-10,2017,2,2,26.270000000000003,3
3503,F,62,72000,3504,2017-09-24,2017,4,4,138.07,7
3504,M,21,70000,3505,2018-02-23,2018,1,3,46.18,4
3505,F,74,104000,3506,2018-01-20,2018,5,5,462.55,10
3506,F,64,102000,3507,2015-08-22,2015,4,5,207.22,9
3507,M,56,47000,3508,2018-01-22,2018,3,2,15.93,2
3508,F,67,86000,3509,2017-12-30,2017,4,5,81.01,5
3509,M,50,37000,3510,2015-11-24,2015,2,1,380.58,10
3510,F,85,96000,3511,2017-02-26,2017,5,5,205.33,9
3511,M,68,52000,3512,2017-12-03,2017,4,2,60.19,4
3512,F,24,56000,3513,2018-01-12,2018,1,2,175.89,8
3513,F,40,61000,3514,2016-09-04,2016,2,3,132.6,7
3514,F,26,72000,3515,2016-12-07,2016,1,4,209.82,9
3515,F,45,61000,3516,2018-03-17,2018,2,3,24.84,3
3516,M,59,105000,3517,2017-06-06,2017,3,5,336.35,10
3517,F,74,91000,3518,2016-01-14,2016,5,5,243.69,10
3518,M,51,61000,3519,2015-06-24,2015,2,3,53.7,4
3519,M,39,45000,3520,2018-07-14,2018,1,1,91.53,6
3520,F,65,87000,3521,2015-09-15,2015,4,5,260.36,10
3521,M,76,109000,3522,2017-10-19,2017,5,5,42.19,4
3522,F,42,39000,3523,2018-02-23,2018,2,1,18.9,2
3523,F,60,92000,3524,2018-02-13,2018,4,5,165.22,8
3524,M,71,64000,3525,2018-04-17,2018,5,3,133.35,7
3525,F,83,94000,3526,2017-12-07,2017,5,5,279.97,10
3526,M,57,65000,3527,2013-08-18,2013,3,3,364.77,10
3527,F,47,33000,3528,2017-12-21,2017,2,1,50.64,4
3528,F,55,103000,3529,2017-10-14,2017,3,5,210.01,9
3529,M,20,44000,3530,2018-03-15,2018,1,1,0.0,1
3530,F,23,61000,3531,2016-12-02,2016,1,3,196.18,9
3531,M,78,103000,3532,2018-07-25,2018,5,5,63.11,5
3532,M,24,54000,3533,2018-07-06,2018,1,2,13.82,2
3533,F,71,52000,3534,2018-02-21,2018,5,2,64.96000000000001,5
3534,M,80,71000,3535,2017-08-01,2017,5,4,30.92,3
3535,M,49,89000,3536,2016-10-09,2016,2,5,120.62,7
3536,M,48,37000,3537,2018-06-11,2018,2,1,14.920000000000002,2
3537,F,88,71000,3538,2015-10-25,2015,5,4,142.44,7
3538,M,54,61000,3539,2017-03-27,2017,3,3,156.11,8
3539,M,46,67000,3540,2017-11-23,2017,2,3,45.37,4
3540,F,53,98000,3541,2018-07-17,2018,3,5,0.0,1
3541,M,61,35000,3542,2018-05-25,2018,4,1,3.22,1
3542,M,50,66000,3543,2013-08-15,2013,2,3,156.07,8
3543,F,26,54000,3544,2018-03-05,2018,1,2,134.37,7
3544,F,61,84000,3545,2017-08-18,2017,4,4,79.11,5
3545,M,80,50000,3546,2017-07-16,2017,5,2,110.73,6
3546,F,22,52000,3547,2016-01-19,2016,1,2,116.05,7
3547,F,62,107000,3548,2016-09-25,2016,4,5,137.01999999999998,7
3548,F,101,99000,3549,2015-05-26,2015,5,5,214.34,9
3549,M,83,40000,3550,2018-05-09,2018,5,1,19.03,2
3550,M,37,52000,3551,2016-04-10,2016,1,2,147.08,8
3551,O,20,61000,3552,2015-07-02,2015,1,3,77.87,5
3552,M,37,54000,3553,2018-02-20,2018,1,2,192.42000000000002,9
3553,F,60,58000,3554,2017-11-15,2017,4,3,231.41,9
3554,M,20,49000,3555,2018-05-21,2018,1,2,26.580000000000002,3
3555,M,85,70000,3556,2017-11-28,2017,5,3,48.400000000000006,4
3556,M,44,77000,3557,2017-10-10,2017,2,4,39.0,3
3557,M,81,60000,3558,2018-03-02,2018,5,3,148.38,8
3558,M,55,108000,3559,2017-10-10,2017,3,5,162.75,8
3559,M,73,63000,3560,2016-03-01,2016,5,3,221.64000000000001,9
3560,M,64,41000,3561,2017-10-27,2017,4,1,22.4,2
3561,M,74,45000,3562,2015-09-16,2015,5,1,31.669999999999998,3
3562,F,58,41000,3563,2017-04-26,2017,3,1,140.01,7
3563,M,64,74000,3564,2018-02-12,2018,4,4,76.23,5
3564,F,44,72000,3565,2017-11-01,2017,2,4,40.769999999999996,3
3565,M,64,42000,3566,2018-05-10,2018,4,1,37.33,3
3566,M,68,57000,3567,2018-02-15,2018,4,2,60.33,4
3567,F,90,57000,3568,2018-04-27,2018,5,2,83.27,5
3568,M,38,86000,3569,2017-08-19,2017,1,5,170.64,8
3569,M,82,76000,3570,2015-11-10,2015,5,4,32.81,3
3570,F,91,74000,3571,2018-05-17,2018,5,4,40.86,4
3571,F,78,36000,3572,2013-08-24,2013,5,1,31.47,3
3572,M,46,47000,3573,2017-09-21,2017,2,2,29.23,3
3573,M,88,111000,3574,2016-07-30,2016,5,5,1010.7800000000001,10
3574,M,72,74000,3575,2017-11-15,2017,5,4,39.54,3
3575,F,39,55000,3576,2014-11-14,2014,1,2,50.17,4
3576,M,60,73000,3577,2015-12-29,2015,4,4,202.68,9
3577,M,64,117000,3578,2017-08-05,2017,4,5,290.62,10
3578,M,48,40000,3579,2018-06-10,2018,2,1,4.87,1
3579,F,49,45000,3580,2018-01-22,2018,2,1,8.76,1
3580,F,43,33000,3581,2017-10-26,2017,2,1,91.07000000000001,6
3581,M,30,65000,3582,2017-07-21,2017,1,3,352.62,10
3582,M,40,70000,3583,2016-09-16,2016,2,3,251.27,10
3583,M,18,40000,3584,2014-08-20,2014,1,1,32.730000000000004,3
3584,F,61,40000,3585,2018-03-28,2018,4,1,5.67,1
3585,M,49,72000,3586,2018-06-19,2018,2,4,25.05,3
3586,M,69,110000,3587,2018-01-30,2018,4,5,148.0,8
3587,M,68,77000,3588,2016-10-28,2016,4,4,141.48,7
3588,M,77,44000,3589,2017-09-25,2017,5,1,93.64,6
3589,M,63,92000,3590,2015-12-05,2015,4,5,189.24,9
3590,M,61,56000,3591,2017-12-08,2017,4,2,10.88,1
3591,M,55,56000,3592,2018-03-19,2018,3,2,51.72,4
3592,F,74,64000,3593,2017-09-08,2017,5,3,125.65,7
3593,M,66,52000,3594,2014-10-31,2014,4,2,77.55,5
3594,F,58,76000,3595,2018-03-22,2018,3,4,15.4,2
3595,F,49,66000,3596,2017-06-23,2017,2,3,167.54,8
3596,M,37,60000,3597,2016-08-03,2016,1,3,101.56,6
3597,F,72,57000,3598,2013-09-02,2013,5,2,61.06,4
3598,F,56,88000,3599,2017-12-09,2017,3,5,185.9,9
3599,M,22,64000,3600,2018-02-10,2018,1,3,5.26,1
3600,M,59,51000,3601,2018-05-07,2018,3,2,33.14,3
3601,M,42,97000,3602,2016-12-27,2016,2,5,248.81,10
3602,F,38,43000,3603,2015-10-29,2015,1,1,245.44,10
3603,M,52,61000,3604,2015-12-24,2015,3,3,265.64,10
3604,M,37,64000,3605,2018-03-08,2018,1,3,13.49,2
3605,M,44,83000,3606,2016-11-15,2016,2,4,97.63,6
3606,F,59,60000,3607,2017-08-10,2017,3,3,47.32,4
3607,O,55,90000,3608,2017-08-15,2017,3,5,239.07,10
3608,M,57,118000,3609,2017-09-22,2017,3,5,121.68,7
3609,M,54,71000,3610,2017-06-07,2017,3,4,91.46,6
3610,F,51,48000,3611,2018-03-04,2018,2,2,59.3,4
3611,F,58,42000,3612,2015-11-17,2015,3,1,443.53999999999996,10
3612,M,63,68000,3613,2018-06-15,2018,4,3,39.120000000000005,3
3613,M,34,66000,3614,2017-11-29,2017,1,3,37.52,3
3614,F,63,65000,3615,2014-02-22,2014,4,3,155.22,8
3615,F,51,74000,3616,2016-06-19,2016,2,4,203.1,9
